# t Gij Gij_error
0.00000000e+00 4.21804190e-02 4.95323356e-05
2.00000000e-01 3.03331669e-02 4.79241806e-05
4.00000000e-01 2.64100209e-02 4.72123903e-05
6.00000000e-01 2.37821992e-02 4.64591586e-05
8.00000000e-01 2.16102507e-02 4.59096243e-05
1.00000000e+00 1.97202079e-02 4.52621164e-05
1.20000000e+00 1.80533845e-02 4.45302672e-05
1.40000000e+00 1.65673215e-02 4.39474645e-05
1.60000000e+00 1.52267981e-02 4.33075257e-05
1.80000000e+00 1.40169440e-02 4.28025308e-05
2.00000000e+00 1.29209282e-02 4.24419052e-05
2.20000000e+00 1.19235776e-02 4.21961108e-05
2.40000000e+00 1.10142408e-02 4.19479067e-05
2.60000000e+00 1.01898527e-02 4.18356352e-05
2.80000000e+00 9.43356473e-03 4.18209024e-05
3.00000000e+00 8.73341784e-03 4.17406309e-05
3.20000000e+00 8.09507165e-03 4.15494794e-05
3.40000000e+00 7.50534469e-03 4.13987111e-05
3.60000000e+00 6.96635246e-03 4.12709294e-05
3.80000000e+00 6.47373777e-03 4.11439838e-05
4.00000000e+00 6.01574965e-03 4.10353570e-05
4.20000000e+00 5.59328962e-03 4.09133146e-05
4.40000000e+00 5.19468449e-03 4.06817579e-05
4.60000000e+00 4.82343277e-03 4.04435902e-05
4.80000000e+00 4.47881222e-03 4.02669909e-05
5.00000000e+00 4.15737648e-03 3.98879390e-05
5.20000000e+00 3.86117585e-03 3.95698585e-05
5.40000000e+00 3.59515916e-03 3.94603162e-05
5.60000000e+00 3.34746414e-03 3.94721035e-05
5.80000000e+00 3.11407750e-03 3.91816947e-05
6.00000000e+00 2.89048348e-03 3.88835445e-05
6.20000000e+00 2.68966146e-03 3.88280822e-05
6.40000000e+00 2.50379601e-03 3.86522905e-05
6.60000000e+00 2.32652901e-03 3.86344793e-05
6.80000000e+00 2.16323230e-03 3.87374610e-05
7.00000000e+00 2.00992939e-03 3.88906790e-05
7.20000000e+00 1.86467124e-03 3.89553905e-05
7.40000000e+00 1.72946323e-03 3.87589627e-05
7.60000000e+00 1.60939025e-03 3.89440284e-05
7.80000000e+00 1.49713713e-03 3.89856598e-05
8.00000000e+00 1.39706512e-03 3.89941520e-05
8.20000000e+00 1.30989437e-03 3.89784612e-05
8.40000000e+00 1.22615253e-03 3.89392963e-05
8.60000000e+00 1.14738918e-03 3.89187348e-05
8.80000000e+00 1.07932521e-03 3.88282500e-05
9.00000000e+00 1.01453625e-03 3.87274317e-05
9.20000000e+00 9.48161120e-04 3.87833375e-05
9.40000000e+00 8.87358503e-04 3.85981721e-05
9.60000000e+00 8.32770893e-04 3.86646520e-05
9.80000000e+00 7.79792899e-04 3.88444594e-05
1.00000000e+01 7.33145687e-04 3.88886487e-05
1.02000000e+01 6.79076707e-04 3.89289922e-05
1.04000000e+01 6.33538642e-04 3.90665753e-05
1.06000000e+01 5.94206329e-04 3.90447536e-05
1.08000000e+01 5.51686971e-04 3.89709227e-05
1.10000000e+01 5.10616926e-04 3.87325835e-05
1.12000000e+01 4.70740633e-04 3.87867498e-05
1.14000000e+01 4.39756579e-04 3.88211968e-05
1.16000000e+01 4.13574919e-04 3.89149472e-05
1.18000000e+01 3.90476693e-04 3.92577565e-05
1.20000000e+01 3.71195521e-04 3.92906599e-05
1.22000000e+01 3.45427194e-04 3.93165348e-05
1.24000000e+01 3.25998291e-04 3.92137313e-05
1.26000000e+01 3.02776811e-04 3.92532589e-05
1.28000000e+01 2.86362018e-04 3.91232435e-05
1.30000000e+01 2.66832387e-04 3.91759974e-05
1.32000000e+01 2.51006772e-04 3.92925798e-05
1.34000000e+01 2.31594458e-04 3.91249759e-05
1.36000000e+01 2.10675091e-04 3.91190661e-05
1.38000000e+01 1.93063912e-04 3.93199195e-05
1.40000000e+01 1.75820576e-04 3.94980009e-05
1.42000000e+01 1.61395728e-04 3.96887072e-05
1.44000000e+01 1.56341703e-04 3.98076186e-05
1.46000000e+01 1.54917318e-04 3.98286486e-05
1.48000000e+01 1.56796887e-04 3.97679292e-05
1.50000000e+01 1.46356164e-04 3.97898973e-05
1.52000000e+01 1.41412165e-04 3.98855240e-05
1.54000000e+01 1.33278765e-04 3.99265606e-05
1.56000000e+01 1.28168016e-04 4.00583662e-05
1.58000000e+01 1.18277996e-04 4.02541398e-05
1.60000000e+01 1.08703935e-04 4.04096636e-05
1.62000000e+01 9.99095500e-05 4.05115530e-05
1.64000000e+01 9.18097066e-05 4.06211197e-05
1.66000000e+01 8.62789893e-05 4.06146635e-05
1.68000000e+01 7.94380321e-05 4.04220154e-05
1.70000000e+01 7.32837507e-05 4.02491741e-05
1.72000000e+01 7.37239388e-05 4.00850865e-05
1.74000000e+01 7.05932543e-05 3.97135824e-05
1.76000000e+01 6.51043811e-05 3.93556198e-05
1.78000000e+01 6.20183710e-05 3.93145394e-05
1.80000000e+01 6.52975723e-05 3.92873958e-05
1.82000000e+01 6.56409757e-05 3.91082913e-05
1.84000000e+01 6.59680081e-05 3.90227530e-05
1.86000000e+01 7.30904358e-05 3.88141013e-05
1.88000000e+01 7.58879178e-05 3.86373718e-05
1.90000000e+01 7.82391362e-05 3.83656117e-05
1.92000000e+01 7.87803219e-05 3.80832905e-05
1.94000000e+01 7.69708713e-05 3.77830632e-05
1.96000000e+01 6.80748635e-05 3.73272038e-05
1.98000000e+01 6.37448320e-05 3.69669405e-05
2.00000000e+01 6.10087591e-05 3.68340545e-05
2.02000000e+01 5.71242817e-05 3.68968388e-05
2.04000000e+01 4.58081158e-05 3.71520232e-05
2.06000000e+01 3.76713397e-05 3.70794406e-05
2.08000000e+01 3.39968465e-05 3.70274442e-05
2.10000000e+01 2.84781709e-05 3.69505454e-05
2.12000000e+01 1.83033462e-05 3.69872246e-05
2.14000000e+01 1.30537965e-05 3.70186602e-05
2.16000000e+01 7.37025539e-06 3.70743271e-05
2.18000000e+01 3.58578768e-06 3.69743469e-05
2.20000000e+01 -8.23526079e-07 3.68630313e-05
2.22000000e+01 1.04846424e-06 3.66703452e-05
2.24000000e+01 -4.01218131e-06 3.65695649e-05
2.26000000e+01 -8.53998245e-06 3.65494153e-05
2.28000000e+01 -1.12199759e-05 3.64041275e-05
2.30000000e+01 -1.42034969e-05 3.64075571e-05
2.32000000e+01 -1.93031319e-05 3.63957353e-05
2.34000000e+01 -1.99586902e-05 3.63651168e-05
2.36000000e+01 -1.96462479e-05 3.65028570e-05
2.38000000e+01 -1.48021745e-05 3.65970543e-05
2.40000000e+01 -1.12768312e-05 3.68068499e-05
2.42000000e+01 -8.50654578e-06 3.70066114e-05
2.44000000e+01 -7.10290396e-06 3.72994307e-05
2.46000000e+01 -9.03656655e-06 3.74672288e-05
2.48000000e+01 -1.06766056e-05 3.74117044e-05
2.50000000e+01 -5.37321557e-06 3.73949174e-05
2.52000000e+01 -6.38312304e-06 3.75603792e-05
2.54000000e+01 -1.06221678e-05 3.76498201e-05
2.56000000e+01 -9.08387847e-06 3.78247559e-05
2.58000000e+01 -6.22698826e-06 3.82049135e-05
2.60000000e+01 -1.20371647e-06 3.84066737e-05
2.62000000e+01 -2.25223403e-06 3.84557615e-05
2.64000000e+01 -1.47463879e-06 3.84509331e-05
2.66000000e+01 6.53028138e-08 3.84488953e-05
2.68000000e+01 -3.09760003e-06 3.87242935e-05
2.70000000e+01 -6.19251705e-06 3.90158534e-05
2.72000000e+01 -4.72545707e-06 3.89300895e-05
2.74000000e+01 -1.10337419e-06 3.89205094e-05
2.76000000e+01 -1.70440714e-07 3.88599702e-05
2.78000000e+01 -5.83063581e-07 3.87728465e-05
2.80000000e+01 -7.26267160e-07 3.89350773e-05
2.82000000e+01 -4.17116144e-06 3.90520722e-05
2.84000000e+01 -5.66494964e-06 3.89938078e-05
2.86000000e+01 -6.13555858e-06 3.90827572e-05
2.88000000e+01 -1.03046050e-05 3.91731952e-05
2.90000000e+01 -6.51093478e-06 3.93230287e-05
2.92000000e+01 -2.90192702e-06 3.94134836e-05
2.94000000e+01 5.61738204e-07 3.94458855e-05
2.96000000e+01 6.57805140e-06 3.93712175e-05
2.98000000e+01 1.52388038e-05 3.93515939e-05
3.00000000e+01 1.67728158e-05 3.93183585e-05
3.02000000e+01 1.56604729e-05 3.94921498e-05
3.04000000e+01 1.74687539e-05 3.97722985e-05
3.06000000e+01 2.35398329e-05 3.97287934e-05
3.08000000e+01 1.96474703e-05 3.94102767e-05
3.10000000e+01 1.70138592e-05 3.93101952e-05
3.12000000e+01 1.66438676e-05 3.90931046e-05
3.14000000e+01 1.27693793e-05 3.91578717e-05
3.16000000e+01 1.04961537e-05 3.90615324e-05
3.18000000e+01 6.67898257e-06 3.90662383e-05
3.20000000e+01 3.34120432e-06 3.90228469e-05
3.22000000e+01 3.26763484e-06 3.90694956e-05
3.24000000e+01 4.56950647e-06 3.90566272e-05
3.26000000e+01 -3.59863043e-06 3.91634051e-05
3.28000000e+01 -1.25455099e-05 3.89368602e-05
3.30000000e+01 -2.41660564e-05 3.88615612e-05
3.32000000e+01 -3.61811035e-05 3.86812348e-05
3.34000000e+01 -4.01139368e-05 3.84779264e-05
3.36000000e+01 -3.82722283e-05 3.84217769e-05
3.38000000e+01 -3.77484648e-05 3.82746377e-05
3.40000000e+01 -3.77809411e-05 3.81000664e-05
3.42000000e+01 -3.47372552e-05 3.79286535e-05
3.44000000e+01 -3.11917465e-05 3.78261631e-05
3.46000000e+01 -3.11116237e-05 3.77456033e-05
3.48000000e+01 -3.63649087e-05 3.77428222e-05
3.50000000e+01 -3.72437244e-05 3.78312944e-05
3.52000000e+01 -3.40179431e-05 3.77801260e-05
3.54000000e+01 -3.07557457e-05 3.79254929e-05
3.56000000e+01 -3.05549329e-05 3.77886068e-05
3.58000000e+01 -2.83429908e-05 3.77785231e-05
3.60000000e+01 -2.42231326e-05 3.78510302e-05
3.62000000e+01 -2.49671757e-05 3.79541636e-05
3.64000000e+01 -2.20742677e-05 3.81389989e-05
3.66000000e+01 -2.15433847e-05 3.83628662e-05
3.68000000e+01 -2.14599495e-05 3.87896322e-05
3.70000000e+01 -2.26045377e-05 3.89693894e-05
3.72000000e+01 -3.08073213e-05 3.90277553e-05
3.74000000e+01 -3.19460087e-05 3.91299453e-05
3.76000000e+01 -2.78356365e-05 3.92534924e-05
3.78000000e+01 -2.73045407e-05 3.95578745e-05
3.80000000e+01 -2.77654708e-05 3.97110062e-05
3.82000000e+01 -2.42550414e-05 3.97776468e-05
3.84000000e+01 -2.37983513e-05 3.93787504e-05
3.86000000e+01 -2.54841871e-05 3.89523471e-05
3.88000000e+01 -1.72096716e-05 3.88110214e-05
3.90000000e+01 -1.58845905e-05 3.87876604e-05
3.92000000e+01 -1.90200153e-05 3.86511744e-05
3.94000000e+01 -2.21814698e-05 3.86057081e-05
3.96000000e+01 -2.05330161e-05 3.84973167e-05
3.98000000e+01 -2.13472922e-05 3.84806695e-05
4.00000000e+01 -1.64009234e-05 3.83824503e-05
4.02000000e+01 -2.97025827e-06 3.84269929e-05
4.04000000e+01 4.47041566e-06 3.86349070e-05
4.06000000e+01 9.27749898e-06 3.84119180e-05
4.08000000e+01 1.41876817e-05 3.82882699e-05
4.10000000e+01 2.05607175e-05 3.82263195e-05
4.12000000e+01 2.17867837e-05 3.82204118e-05
4.14000000e+01 1.82807034e-05 3.81619247e-05
4.16000000e+01 1.82681833e-05 3.81386030e-05
4.18000000e+01 1.46355169e-05 3.78563575e-05
4.20000000e+01 8.59692773e-06 3.76155333e-05
4.22000000e+01 3.06099332e-06 3.73475291e-05
4.24000000e+01 1.61376377e-07 3.73906656e-05
4.26000000e+01 -2.91894958e-06 3.72604264e-05
4.28000000e+01 7.96986296e-06 3.71098631e-05
4.30000000e+01 1.79768722e-05 3.71359573e-05
4.32000000e+01 1.99900296e-05 3.70702768e-05
4.34000000e+01 2.24789947e-05 3.70649814e-05
4.36000000e+01 2.07785270e-05 3.69822829e-05
4.38000000e+01 1.85550198e-05 3.69687850e-05
4.40000000e+01 2.20972106e-05 3.71577735e-05
4.42000000e+01 2.34031158e-05 3.71633334e-05
4.44000000e+01 2.76070768e-05 3.73384947e-05
4.46000000e+01 2.41170001e-05 3.75564738e-05
4.48000000e+01 2.21475075e-05 3.76290438e-05
4.50000000e+01 2.28294193e-05 3.76622613e-05
4.52000000e+01 1.91245435e-05 3.78399863e-05
4.54000000e+01 1.86136058e-05 3.79802810e-05
4.56000000e+01 1.65599340e-05 3.83501392e-05
4.58000000e+01 9.15554483e-06 3.85539345e-05
4.60000000e+01 7.97109078e-06 3.86616459e-05
4.62000000e+01 -1.16963633e-06 3.87457921e-05
4.64000000e+01 -2.28836939e-06 3.89587539e-05
4.66000000e+01 -8.22480075e-08 3.89335008e-05
4.68000000e+01 -1.61903984e-06 3.88659802e-05
4.70000000e+01 -4.19076923e-06 3.86397941e-05
4.72000000e+01 -7.06166611e-06 3.82934211e-05
4.74000000e+01 -8.67559083e-06 3.80545060e-05
4.76000000e+01 -7.03732348e-06 3.79314702e-05
4.78000000e+01 -1.32453197e-05 3.77118476e-05
4.80000000e+01 -1.69312643e-05 3.75509131e-05
4.82000000e+01 -1.69326977e-05 3.75602262e-05
4.84000000e+01 -2.17012766e-05 3.74386670e-05
4.86000000e+01 -2.42416263e-05 3.73944223e-05
4.88000000e+01 -2.42778169e-05 3.75756745e-05
4.90000000e+01 -2.99011172e-05 3.75368709e-05
4.92000000e+01 -3.87118525e-05 3.75934440e-05
4.94000000e+01 -4.05021601e-05 3.76590812e-05
4.96000000e+01 -3.40358201e-05 3.77772843e-05
4.98000000e+01 -3.95797761e-05 3.78830980e-05
5.00000000e+01 -4.13866510e-05 3.81100981e-05
5.02000000e+01 -4.17657939e-05 3.83270311e-05
