# t Gij Gij_error
0.00000000e+00 3.03579997e-02 7.63201478e-05
2.00000000e-01 2.34587956e-02 6.84639673e-05
4.00000000e-01 2.06921026e-02 6.77249864e-05
6.00000000e-01 1.91683248e-02 6.77752750e-05
8.00000000e-01 1.78385377e-02 6.80234478e-05
1.00000000e+00 1.66643150e-02 6.67269578e-05
1.20000000e+00 1.56135289e-02 6.66698998e-05
1.40000000e+00 1.46730002e-02 6.67097429e-05
1.60000000e+00 1.38134453e-02 6.60291722e-05
1.80000000e+00 1.30290249e-02 6.58584758e-05
2.00000000e+00 1.23164961e-02 6.51712447e-05
2.20000000e+00 1.16493274e-02 6.40814770e-05
2.40000000e+00 1.10340528e-02 6.48110546e-05
2.60000000e+00 1.04561094e-02 6.49461657e-05
2.80000000e+00 9.91974585e-03 6.45810890e-05
3.00000000e+00 9.42345429e-03 6.35838600e-05
3.20000000e+00 8.95313453e-03 6.25735742e-05
3.40000000e+00 8.51592515e-03 6.27785992e-05
3.60000000e+00 8.10736138e-03 6.30736439e-05
3.80000000e+00 7.72419712e-03 6.32190514e-05
4.00000000e+00 7.35721784e-03 6.27334452e-05
4.20000000e+00 7.01225409e-03 6.28704955e-05
4.40000000e+00 6.69521000e-03 6.33976906e-05
4.60000000e+00 6.39829179e-03 6.36632344e-05
4.80000000e+00 6.11969735e-03 6.31191859e-05
5.00000000e+00 5.84903639e-03 6.32919784e-05
5.20000000e+00 5.59649570e-03 6.35751930e-05
5.40000000e+00 5.36235142e-03 6.24926195e-05
5.60000000e+00 5.14259888e-03 6.25044277e-05
5.80000000e+00 4.92740190e-03 6.29958385e-05
6.00000000e+00 4.72259289e-03 6.23378040e-05
6.20000000e+00 4.53612162e-03 6.15919185e-05
6.40000000e+00 4.35972260e-03 6.20083208e-05
6.60000000e+00 4.18566493e-03 6.17006995e-05
6.80000000e+00 4.02380107e-03 6.04832142e-05
7.00000000e+00 3.86983808e-03 5.99309720e-05
7.20000000e+00 3.72666516e-03 5.92271343e-05
7.40000000e+00 3.59351281e-03 5.89901024e-05
7.60000000e+00 3.46414465e-03 5.82349690e-05
7.80000000e+00 3.34122404e-03 5.73505819e-05
8.00000000e+00 3.22276889e-03 5.59817332e-05
8.20000000e+00 3.10982298e-03 5.39048215e-05
8.40000000e+00 2.99958256e-03 5.19321449e-05
8.60000000e+00 2.89583369e-03 5.03295109e-05
8.80000000e+00 2.79609393e-03 4.90894535e-05
9.00000000e+00 2.70416797e-03 4.81622663e-05
9.20000000e+00 2.61622085e-03 4.69704372e-05
9.40000000e+00 2.52991496e-03 4.56993763e-05
9.60000000e+00 2.44713621e-03 4.45688033e-05
9.80000000e+00 2.37125251e-03 4.37231450e-05
1.00000000e+01 2.29635183e-03 4.26168227e-05
1.02000000e+01 2.22532428e-03 4.18469508e-05
1.04000000e+01 2.15730863e-03 4.13537724e-05
1.06000000e+01 2.08996492e-03 4.14508093e-05
1.08000000e+01 2.02110270e-03 4.06723301e-05
1.10000000e+01 1.95777765e-03 3.96953036e-05
1.12000000e+01 1.89853169e-03 3.94251073e-05
1.14000000e+01 1.84356305e-03 3.92870401e-05
1.16000000e+01 1.78626424e-03 3.90239588e-05
1.18000000e+01 1.73284346e-03 3.82515308e-05
1.20000000e+01 1.68647373e-03 3.82103685e-05
1.22000000e+01 1.63937360e-03 3.75611841e-05
1.24000000e+01 1.59440388e-03 3.69261514e-05
1.26000000e+01 1.55225128e-03 3.64811550e-05
1.28000000e+01 1.51267601e-03 3.60122690e-05
1.30000000e+01 1.47623185e-03 3.53506362e-05
1.32000000e+01 1.43793621e-03 3.51199176e-05
1.34000000e+01 1.40056410e-03 3.43356044e-05
1.36000000e+01 1.36497826e-03 3.39202994e-05
1.38000000e+01 1.33095065e-03 3.32485663e-05
1.40000000e+01 1.29988999e-03 3.29585880e-05
1.42000000e+01 1.27038511e-03 3.24981242e-05
1.44000000e+01 1.23959838e-03 3.20703971e-05
1.46000000e+01 1.21319294e-03 3.20061226e-05
1.48000000e+01 1.18565629e-03 3.13531718e-05
1.50000000e+01 1.16102444e-03 3.02026380e-05
1.52000000e+01 1.13783334e-03 2.91606498e-05
1.54000000e+01 1.11560361e-03 2.82673161e-05
1.56000000e+01 1.09145592e-03 2.77681567e-05
1.58000000e+01 1.06571021e-03 2.69995833e-05
1.60000000e+01 1.04076532e-03 2.60991370e-05
1.62000000e+01 1.01744779e-03 2.59964877e-05
1.64000000e+01 9.99788637e-04 2.56787184e-05
1.66000000e+01 9.82285012e-04 2.53599117e-05
1.68000000e+01 9.65556188e-04 2.49695743e-05
1.70000000e+01 9.49245295e-04 2.41159801e-05
1.72000000e+01 9.30589216e-04 2.34257480e-05
1.74000000e+01 9.11514915e-04 2.31043848e-05
1.76000000e+01 8.94502387e-04 2.26407968e-05
1.78000000e+01 8.80383770e-04 2.21962080e-05
1.80000000e+01 8.68824893e-04 2.13873295e-05
1.82000000e+01 8.57566425e-04 2.11846061e-05
1.84000000e+01 8.45275179e-04 2.12357528e-05
1.86000000e+01 8.30506207e-04 2.12944399e-05
1.88000000e+01 8.15788226e-04 2.11822867e-05
1.90000000e+01 8.02094117e-04 2.05834679e-05
1.92000000e+01 7.89132493e-04 2.01766676e-05
1.94000000e+01 7.76644039e-04 1.96156584e-05
1.96000000e+01 7.65039411e-04 1.90991106e-05
1.98000000e+01 7.54061912e-04 1.88019914e-05
2.00000000e+01 7.42713921e-04 1.92875394e-05
2.02000000e+01 7.33486377e-04 1.96409061e-05
2.04000000e+01 7.22458586e-04 1.94615822e-05
2.06000000e+01 7.11145170e-04 1.95312357e-05
2.08000000e+01 7.01214070e-04 1.92596283e-05
2.10000000e+01 6.92298054e-04 1.90657148e-05
2.12000000e+01 6.83912949e-04 1.93027000e-05
2.14000000e+01 6.72463211e-04 1.96359413e-05
2.16000000e+01 6.63241313e-04 1.98201896e-05
2.18000000e+01 6.53002411e-04 2.00549912e-05
2.20000000e+01 6.44075451e-04 2.00473402e-05
2.22000000e+01 6.35697215e-04 1.98309987e-05
2.24000000e+01 6.27539295e-04 1.95056435e-05
2.26000000e+01 6.22360094e-04 1.94247439e-05
2.28000000e+01 6.16346078e-04 1.94385427e-05
2.30000000e+01 6.09730952e-04 1.91403867e-05
2.32000000e+01 6.02511107e-04 1.92978176e-05
2.34000000e+01 5.91864227e-04 1.93803140e-05
2.36000000e+01 5.82310662e-04 1.87967367e-05
2.38000000e+01 5.74978127e-04 1.88577859e-05
2.40000000e+01 5.69306198e-04 1.92838360e-05
2.42000000e+01 5.63974259e-04 1.98770681e-05
2.44000000e+01 5.58859902e-04 2.00058210e-05
2.46000000e+01 5.52770507e-04 2.01495456e-05
2.48000000e+01 5.46674768e-04 2.01497991e-05
2.50000000e+01 5.40871057e-04 2.01945327e-05
2.52000000e+01 5.34781895e-04 2.05683918e-05
2.54000000e+01 5.29227196e-04 2.06028618e-05
2.56000000e+01 5.21591690e-04 2.00652391e-05
2.58000000e+01 5.14657761e-04 1.98641303e-05
2.60000000e+01 5.11890685e-04 1.98732485e-05
2.62000000e+01 5.07022894e-04 2.00515975e-05
2.64000000e+01 5.01307659e-04 2.04399933e-05
2.66000000e+01 4.93524247e-04 2.12417997e-05
2.68000000e+01 4.88396559e-04 2.13123592e-05
2.70000000e+01 4.80222516e-04 2.12596926e-05
2.72000000e+01 4.74835717e-04 2.13106829e-05
2.74000000e+01 4.67500795e-04 2.12617018e-05
2.76000000e+01 4.63801029e-04 2.10971692e-05
2.78000000e+01 4.61165939e-04 2.09861515e-05
2.80000000e+01 4.59886272e-04 2.10028316e-05
2.82000000e+01 4.54948604e-04 2.08371068e-05
2.84000000e+01 4.49162966e-04 2.06961040e-05
2.86000000e+01 4.45209851e-04 2.08899816e-05
2.88000000e+01 4.40330710e-04 2.08568931e-05
2.90000000e+01 4.35448630e-04 2.09079714e-05
2.92000000e+01 4.29018401e-04 2.08769333e-05
2.94000000e+01 4.21990902e-04 2.06199876e-05
2.96000000e+01 4.16472583e-04 2.07955529e-05
2.98000000e+01 4.10749431e-04 2.10115780e-05
3.00000000e+01 4.05585190e-04 2.10021547e-05
3.02000000e+01 4.00222780e-04 2.11453552e-05
3.04000000e+01 3.94922739e-04 2.15579462e-05
3.06000000e+01 3.90404544e-04 2.17185993e-05
3.08000000e+01 3.85595631e-04 2.15382060e-05
3.10000000e+01 3.83223000e-04 2.17255811e-05
3.12000000e+01 3.81176942e-04 2.16423933e-05
3.14000000e+01 3.77388584e-04 2.19908409e-05
3.16000000e+01 3.72886454e-04 2.19370049e-05
3.18000000e+01 3.69466579e-04 2.20677708e-05
3.20000000e+01 3.65664571e-04 2.24289537e-05
3.22000000e+01 3.62690364e-04 2.28363182e-05
3.24000000e+01 3.60194972e-04 2.30727346e-05
3.26000000e+01 3.59062687e-04 2.32279992e-05
3.28000000e+01 3.55818658e-04 2.30683192e-05
3.30000000e+01 3.52346804e-04 2.27912352e-05
3.32000000e+01 3.49756359e-04 2.24777296e-05
