# N0 R1 R1_error R1T R1T_error R1T R1R_error tauT tauR
1.00000000e+00 2.78697490e-01 2.66922151e-02 1.25318656e-01 2.01703968e-03 1.53378833e-01 2.66158956e-02 3.78523358e+00 2.15086476e+00 5.96338677e-02 4.85453697e-01
2.00000000e+00 3.36491356e-01 2.91250452e-02 1.23196427e-01 1.55856465e-03 2.13294929e-01 2.90833136e-02 3.72653552e+00 2.98770879e+00 4.31952063e-02 6.91360815e-01
4.00000000e+00 3.16638970e-01 3.04390080e-02 1.25224290e-01 1.55541771e-03 1.91414680e-01 3.03992415e-02 3.75719275e+00 2.65487182e+00 5.88675106e-02 9.80995361e-01
8.00000000e+00 3.11628991e-01 2.94975898e-02 1.28848574e-01 2.24621280e-03 1.82780417e-01 2.94119420e-02 3.82822427e+00 2.49772303e+00 5.36554719e-02 1.40259758e+00
1.60000000e+01 3.15073233e-01 2.74272624e-02 1.30191624e-01 1.79773023e-03 1.84881609e-01 2.73682825e-02 3.78723862e+00 2.44868599e+00 6.96221200e-02 1.97160131e+00
3.20000000e+01 3.20079325e-01 2.77533939e-02 1.38485952e-01 2.07945124e-03 1.81593373e-01 2.76753817e-02 3.88669554e+00 2.25678549e+00 7.59387707e-02 2.92540254e+00
6.40000000e+01 3.55503425e-01 2.73042548e-02 1.50190479e-01 1.98265668e-03 2.05312946e-01 2.72321759e-02 3.92821236e+00 2.22759885e+00 1.07986354e-01 4.54739229e+00
