# co R1 R1_error R1T R1T_error R1T R1R_error tauT tauR
6.00000000e+00 2.76211374e-01 2.90051357e-02 1.32101792e-01 2.27229278e-03 1.44109582e-01 2.89159918e-02 4.20475510e+00 2.02256347e+00 7.09893951e-02 5.22622827e-01
8.00000000e+00 3.06357156e-01 2.74819553e-02 1.27919794e-01 1.99327300e-03 1.78437361e-01 2.74095737e-02 3.95792517e+00 2.50138803e+00 6.14868992e-02 4.95958526e-01
1.00000000e+01 3.00054850e-01 2.86145819e-02 1.26312205e-01 2.16332193e-03 1.73742645e-01 2.85326889e-02 3.84404201e+00 2.43517412e+00 5.67962870e-02 4.90723713e-01
1.20000000e+01 2.84527175e-01 2.87923269e-02 1.24407480e-01 1.87872351e-03 1.60119695e-01 2.87309674e-02 3.77028149e+00 2.24959401e+00 4.29768204e-02 4.91737507e-01
1.40000000e+01 2.78697490e-01 2.66922151e-02 1.25318656e-01 2.01703968e-03 1.53378833e-01 2.66158956e-02 3.78523358e+00 2.15086476e+00 5.96338677e-02 4.85453697e-01
1.60000000e+01 2.44378352e-01 2.75914254e-02 1.17661653e-01 1.42146986e-03 1.26716700e-01 2.75547850e-02 3.56149470e+00 1.79195607e+00 5.46978550e-02 4.90180380e-01
